nom_ree;ear_data;ear_max_ree;ear_verif_ree_mwmes;ear_verif_ree_percentual
MADEIRA;2018-02-11;316.575;259.68;82.028
MANAUS-AMAPA;2018-02-11;776.495;113.098;14.5652
NORDESTE;2018-02-11;51602.071;10050.286;19.4765
NORTE;2018-02-11;14361.117;7229.007;50.3374
PARANA;2018-02-11;140228.485;47618.932;33.9581
PARANAPANEMA;2018-02-11;11833.214;9349.51;79.0107
SUDESTE;2018-02-11;50313.666;11700.124;23.2544
SUL;2018-02-11;9447.43;6796.023;71.9352
TELES PIRES;2018-02-11;0.0;0.0;0.0
BELO MONTE;2018-02-12;27.275;5.169;18.9514
IGUACU;2018-02-12;9968.53;9092.664;91.2137
ITAIPU;2018-02-12;0.0;0.0;0.0
MADEIRA;2018-02-12;316.575;258.89;81.7784
MANAUS-AMAPA;2018-02-12;776.495;113.098;14.5652
NORDESTE;2018-02-12;51602.071;10131.112;19.6331
NORTE;2018-02-12;14361.117;7644.999;53.234
PARANA;2018-02-12;140228.485;47938.17;34.1858
PARANAPANEMA;2018-02-12;11833.214;9405.651;79.4852
SUDESTE;2018-02-12;50313.666;11753.106;23.3597
SUL;2018-02-12;9447.43;6823.737;72.2285
TELES PIRES;2018-02-12;0.0;0.0;0.0
BELO MONTE;2018-02-13;27.275;5.422;19.879
IGUACU;2018-02-13;9968.53;9077.335;91.0599
ITAIPU;2018-02-13;0.0;0.0;0.0
MADEIRA;2018-02-13;316.575;260.357;82.2418
MANAUS-AMAPA;2018-02-13;776.495;113.098;14.5652
NORDESTE;2018-02-13;51602.071;10204.587;19.7755
NORTE;2018-02-13;14361.117;8002.496;55.7234
PARANA;2018-02-13;140228.485;48283.43;34.432
PARANAPANEMA;2018-02-13;11833.214;9444.506;79.8135
SUDESTE;2018-02-13;50313.666;11805.283;23.4634
SUL;2018-02-13;9447.43;6860.317;72.6157
TELES PIRES;2018-02-13;0.0;0.0;0.0
BELO MONTE;2018-02-14;27.275;5.682;20.8323
IGUACU;2018-02-14;9968.53;9050.505;90.7908
ITAIPU;2018-02-14;0.0;0.0;0.0
MADEIRA;2018-02-14;316.575;264.083;83.4188
MANAUS-AMAPA;2018-02-14;776.495;113.098;14.5652
NORDESTE;2018-02-14;51602.071;10472.312;20.2944
NORTE;2018-02-14;14361.117;8314.277;57.8944
PARANA;2018-02-14;140228.485;48497.261;34.5845
PARANAPANEMA;2018-02-14;11833.214;9497.475;80.2612
SUDESTE;2018-02-14;50313.666;11841.743;23.5358
SUL;2018-02-14;9447.43;6843.454;72.4372
TELES PIRES;2018-02-14;0.0;0.0;0.0
BELO MONTE;2018-02-15;27.275;6.008;22.0275
IGUACU;2018-02-15;9968.53;8998.449;90.2686
ITAIPU;2018-02-15;0.0;0.0;0.0
MADEIRA;2018-02-15;316.575;264.538;83.5625
MANAUS-AMAPA;2018-02-15;776.495;111.879;14.4082
NORDESTE;2018-02-15;51602.071;10609.928;20.5611
NORTE;2018-02-15;14361.117;8576.551;59.7206
PARANA;2018-02-15;140228.485;48768.012;34.7775
PARANAPANEMA;2018-02-15;11833.214;9524.255;80.4875
SUDESTE;2018-02-15;50313.666;11891.676;23.6351
SUL;2018-02-15;9447.43;6791.364;71.8858
TELES PIRES;2018-02-15;0.0;0.0;0.0
BELO MONTE;2018-02-16;27.275;6.459;23.681
IGUACU;2018-02-16;9968.53;8929.745;89.5794
ITAIPU;2018-02-16;0.0;0.0;0.0
MADEIRA;2018-02-16;316.575;264.653;83.5988
MANAUS-AMAPA;2018-02-16;776.495;111.879;14.4082
NORDESTE;2018-02-16;51602.071;10725.425;20.7849
NORTE;2018-02-16;14361.117;8752.807;60.948
PARANA;2018-02-16;140228.485;48890.243;34.8647
PARANAPANEMA;2018-02-16;11833.214;9550.911;80.7127
SUDESTE;2018-02-16;50313.666;11929.959;23.7112
SUL;2018-02-16;9447.43;6731.201;71.249
TELES PIRES;2018-02-16;0.0;0.0;0.0
BELO MONTE;2018-02-17;27.275;7.022;25.7452
IGUACU;2018-02-17;9968.53;8857.505;88.8547
ITAIPU;2018-02-17;0.0;0.0;0.0
MADEIRA;2018-02-17;316.575;262.964;83.0653
MANAUS-AMAPA;2018-02-17;776.495;113.098;14.5652
NORDESTE;2018-02-17;51602.071;10823.605;20.9751
NORTE;2018-02-17;14361.117;8911.856;62.0555
PARANA;2018-02-17;140228.485;49143.083;35.045
PARANAPANEMA;2018-02-17;11833.214;9567.767;80.8552
SUDESTE;2018-02-17;50313.666;11953.376;23.7577
SUL;2018-02-17;9447.43;6707.242;70.9954
TELES PIRES;2018-02-17;0.0;0.0;0.0
BELO MONTE;2018-02-18;27.275;7.472;27.3951
IGUACU;2018-02-18;9968.53;8843.517;88.7144
ITAIPU;2018-02-18;0.0;0.0;0.0
MADEIRA;2018-02-18;316.575;261.164;82.4967
MANAUS-AMAPA;2018-02-18;776.495;114.316;14.7221
NORDESTE;2018-02-18;51602.071;11047.579;21.4092
NORTE;2018-02-18;14361.117;9038.048;62.9342
PARANA;2018-02-18;140228.485;49323.435;35.1736
PARANAPANEMA;2018-02-18;11833.214;9595.993;81.0937
SUDESTE;2018-02-18;50313.666;11986.623;23.8238
SUL;2018-02-18;9447.43;6715.995;71.0881
TELES PIRES;2018-02-18;0.0;0.0;0.0
BELO MONTE;2018-02-19;27.275;7.97;29.2209
IGUACU;2018-02-19;9968.53;8771.787;87.9948
ITAIPU;2018-02-19;0.0;0.0;0.0
MADEIRA;2018-02-19;316.575;259.673;82.0257
MANAUS-AMAPA;2018-02-19;776.495;115.464;14.8699
NORDESTE;2018-02-19;51602.071;11360.873;22.0163
NORTE;2018-02-19;14361.117;9075.047;63.1918
PARANA;2018-02-19;140228.485;49309.041;35.1634
PARANAPANEMA;2018-02-19;11833.214;9607.178;81.1882
SUDESTE;2018-02-19;50313.666;12021.245;23.8926
SUL;2018-02-19;9447.43;6657.739;70.4714
TELES PIRES;2018-02-19;0.0;0.0;0.0
BELO MONTE;2018-02-20;27.275;8.449;30.9771
IGUACU;2018-02-20;9968.53;8690.478;87.1791
ITAIPU;2018-02-20;0.0;0.0;0.0
MADEIRA;2018-02-20;316.575;258.857;81.768
MANAUS-AMAPA;2018-02-20;776.495;115.464;14.8699
NORDESTE;2018-02-20;51602.071;11615.908;22.5105
NORTE;2018-02-20;14361.117;9092.582;63.3139
PARANA;2018-02-20;140228.485;49404.821;35.2317
PARANAPANEMA;2018-02-20;11833.214;9630.012;81.3812
SUDESTE;2018-02-20;50313.666;12054.885;23.9595
SUL;2018-02-20;9447.43;6608.2;69.9471
TELES PIRES;2018-02-20;0.0;0.0;0.0
BELO MONTE;2018-02-21;27.275;8.943;32.7883
IGUACU;2018-02-21;9968.53;8613.224;86.4042
ITAIPU;2018-02-21;0.0;0.0;0.0
MADEIRA;2018-02-21;316.575;258.184;81.5554
MANAUS-AMAPA;2018-02-21;776.495;116.683;15.0269
NORDESTE;2018-02-21;51602.071;11883.783;23.0297
NORTE;2018-02-21;14361.117;9142.452;63.6611
PARANA;2018-02-21;140228.485;49574.791;35.3529
PARANAPANEMA;2018-02-21;11833.214;9650.722;81.5562
SUDESTE;2018-02-21;50313.666;12094.478;24.0382
SUL;2018-02-21;9447.43;6548.488;69.315
TELES PIRES;2018-02-21;0.0;0.0;0.0
BELO MONTE;2018-02-22;27.275;9.485;34.7754
IGUACU;2018-02-22;9968.53;8537.668;85.6462
ITAIPU;2018-02-22;0.0;0.0;0.0
MADEIRA;2018-02-22;316.575;258.106;81.5308
MANAUS-AMAPA;2018-02-22;776.495;116.683;15.0269
NORDESTE;2018-02-22;51602.071;12133.503;23.5136
NORTE;2018-02-22;14361.117;9175.187;63.8891
PARANA;2018-02-22;140228.485;49832.994;35.537
PARANAPANEMA;2018-02-22;11833.214;9671.828;81.7346
SUDESTE;2018-02-22;50313.666;12153.325;24.1551
SUL;2018-02-22;9447.43;6484.331;68.6359
TELES PIRES;2018-02-22;0.0;0.0;0.0
BELO MONTE;2018-02-23;27.275;10.162;37.2576
IGUACU;2018-02-23;9968.53;8453.93;84.8062
ITAIPU;2018-02-23;0.0;0.0;0.0
MADEIRA;2018-02-23;316.575;259.643;82.0163
MANAUS-AMAPA;2018-02-23;776.495;115.464;14.8699
NORDESTE;2018-02-23;51602.071;12392.282;24.0151
NORTE;2018-02-23;14361.117;9161.71;63.7952
PARANA;2018-02-23;140228.485;50102.747;35.7294
PARANAPANEMA;2018-02-23;11833.214;9675.241;81.7634
SUDESTE;2018-02-23;50313.666;12236.247;24.3199
SUL;2018-02-23;9447.43;6416.17;67.9144
TELES PIRES;2018-02-23;0.0;0.0;0.0
BELO MONTE;2018-02-24;27.275;10.983;40.2676
IGUACU;2018-02-24;9968.53;8370.239;83.9666
ITAIPU;2018-02-24;0.0;0.0;0.0
MADEIRA;2018-02-24;316.575;262.247;82.8388
MANAUS-AMAPA;2018-02-24;776.495;114.316;14.7221
NORDESTE;2018-02-24;51602.071;12656.549;24.5272
NORTE;2018-02-24;14361.117;9207.536;64.1143
PARANA;2018-02-24;140228.485;50614.92;36.0946
PARANAPANEMA;2018-02-24;11833.214;9687.378;81.866
SUDESTE;2018-02-24;50313.666;12309.863;24.4662
SUL;2018-02-24;9447.43;6399.549;67.7385
TELES PIRES;2018-02-24;0.0;0.0;0.0
BELO MONTE;2018-02-25;27.275;12.14;44.5096
IGUACU;2018-02-25;9968.53;8340.215;83.6654
ITAIPU;2018-02-25;0.0;0.0;0.0
MADEIRA;2018-02-25;316.575;267.754;84.5784
MANAUS-AMAPA;2018-02-25;776.495;113.098;14.5652
NORDESTE;2018-02-25;51602.071;12956.606;25.1087
NORTE;2018-02-25;14361.117;9278.722;64.61
PARANA;2018-02-25;140228.485;51160.223;36.4835
PARANAPANEMA;2018-02-25;11833.214;9701.665;81.9867
SUDESTE;2018-02-25;50313.666;12372.566;24.5909
SUL;2018-02-25;9447.43;6400.667;67.7504
TELES PIRES;2018-02-25;0.0;0.0;0.0
BELO MONTE;2018-02-26;27.275;13.138;48.1687
IGUACU;2018-02-26;9968.53;8237.811;82.6382
ITAIPU;2018-02-26;0.0;0.0;0.0
MADEIRA;2018-02-26;316.575;271.456;85.7478
MANAUS-AMAPA;2018-02-26;776.495;113.098;14.5652
NORDESTE;2018-02-26;51602.071;13199.183;25.5788
NORTE;2018-02-26;14361.117;9268.183;64.5366
PARANA;2018-02-26;140228.485;51354.576;36.6221
PARANAPANEMA;2018-02-26;11833.214;9704.068;82.007
SUDESTE;2018-02-26;50313.666;12447.866;24.7405
SUL;2018-02-26;9447.43;6332.355;67.0273
TELES PIRES;2018-02-26;0.0;0.0;0.0
BELO MONTE;2018-02-27;27.275;14.375;52.7039
IGUACU;2018-02-27;9968.53;8138.537;81.6423
ITAIPU;2018-02-27;0.0;0.0;0.0
MADEIRA;2018-02-27;316.575;272.927;86.2124
MANAUS-AMAPA;2018-02-27;776.495;111.879;14.4082
NORDESTE;2018-02-27;51602.071;13360.926;25.8922
NORTE;2018-02-27;14361.117;9278.174;64.6062
PARANA;2018-02-27;140228.485;51743.473;36.8994
PARANAPANEMA;2018-02-27;11833.214;9683.832;81.836
SUDESTE;2018-02-27;50313.666;12528.507;24.9008
SUL;2018-02-27;9447.43;6268.396;66.3503
TELES PIRES;2018-02-27;0.0;0.0;0.0
BELO MONTE;2018-02-28;27.275;15.486;56.7773
IGUACU;2018-02-28;9968.53;8034.761;80.6013
ITAIPU;2018-02-28;0.0;0.0;0.0
MADEIRA;2018-02-28;316.575;272.364;86.0346
MANAUS-AMAPA;2018-02-28;776.495;110.662;14.2515
NORDESTE;2018-02-28;51602.071;13474.213;26.1118
NORTE;2018-02-28;14361.117;9283.514;64.6434
PARANA;2018-02-28;140228.485;52172.347;37.2052
PARANAPANEMA;2018-02-28;11833.214;9653.02;81.5756
SUDESTE;2018-02-28;50313.666;12570.294;24.9839
SUL;2018-02-28;9447.43;6208.905;65.7206
TELES PIRES;2018-02-28;0.0;0.0;0.0
BELO MONTE;2018-03-01;27.275;16.495;60.4766
IGUACU;2018-03-01;9968.53;7935.492;79.6054
ITAIPU;2018-03-01;0.0;0.0;0.0
MADEIRA;2018-03-01;316.575;270.359;85.4012
MANAUS-AMAPA;2018-03-01;776.495;109.445;14.0947
NORDESTE;2018-03-01;51602.071;13574.828;26.3068
NORTE;2018-03-01;14361.117;9287.782;64.6731
PARANA;2018-03-01;140228.485;52542.395;37.4691
PARANAPANEMA;2018-03-01;11833.214;9618.887;81.2872
SUDESTE;2018-03-01;50313.666;12603.616;25.0501
SUL;2018-03-01;9447.43;6153.225;65.1312
TELES PIRES;2018-03-01;0.0;0.0;0.0
BELO MONTE;2018-03-02;27.275;17.488;64.1173
IGUACU;2018-03-02;9968.53;7827.177;78.5189
ITAIPU;2018-03-02;0.0;0.0;0.0
MADEIRA;2018-03-02;316.575;269.004;84.9732
MANAUS-AMAPA;2018-03-02;776.495;108.301;13.9474
NORDESTE;2018-03-02;51602.071;13692.559;26.5349
NORTE;2018-03-02;14361.117;9297.511;64.7409
PARANA;2018-03-02;140228.485;52866.98;37.7006
PARANAPANEMA;2018-03-02;11833.214;9594.482;81.0809
SUDESTE;2018-03-02;50313.666;12630.463;25.1034
SUL;2018-03-02;9447.43;6092.321;64.4865
TELES PIRES;2018-03-02;0.0;0.0;0.0
BELO MONTE;2018-03-03;27.275;18.244;66.8891
IGUACU;2018-03-03;9968.53;7764.399;77.8891
ITAIPU;2018-03-03;0.0;0.0;0.0
MADEIRA;2018-03-03;316.575;266.974;84.332
MANAUS-AMAPA;2018-03-03;776.495;108.301;13.9474
NORDESTE;2018-03-03;51602.071;13824.228;26.7901
NORTE;2018-03-03;14361.117;9299.007;64.7513
PARANA;2018-03-03;140228.485;53428.919;38.1013
PARANAPANEMA;2018-03-03;11833.214;9581.397;80.9704
SUDESTE;2018-03-03;50313.666;12682.509;25.2069
SUL;2018-03-03;9447.43;6065.163;64.1991
TELES PIRES;2018-03-03;0.0;0.0;0.0
BELO MONTE;2018-03-04;27.275;19.646;72.0293
IGUACU;2018-03-04;9968.53;7773.881;77.9842
ITAIPU;2018-03-04;0.0;0.0;0.0
MADEIRA;2018-03-04;316.575;266.183;84.0821
MANAUS-AMAPA;2018-03-04;776.495;106.513;13.7172
NORDESTE;2018-03-04;51602.071;14007.37;27.145
NORTE;2018-03-04;14361.117;9347.478;65.0888
PARANA;2018-03-04;140228.485;54030.0;38.53
PARANAPANEMA;2018-03-04;11833.214;9557.517;80.7686
SUDESTE;2018-03-04;50313.666;12727.128;25.2956
SUL;2018-03-04;9447.43;6081.769;64.3749
TELES PIRES;2018-03-04;0.0;0.0;0.0
BELO MONTE;2018-03-05;27.275;20.108;73.7232
IGUACU;2018-03-05;9968.53;7716.411;77.4077
ITAIPU;2018-03-05;0.0;0.0;0.0
MADEIRA;2018-03-05;316.575;266.183;84.0821
MANAUS-AMAPA;2018-03-05;776.495;104.655;13.4779
NORDESTE;2018-03-05;51602.071;14166.916;27.4542
NORTE;2018-03-05;14361.117;9337.384;65.0185
PARANA;2018-03-05;140228.485;54082.583;38.5675
PARANAPANEMA;2018-03-05;11833.214;9537.084;80.5959
SUDESTE;2018-03-05;50313.666;12772.08;25.3849
SUL;2018-03-05;9447.43;6030.405;63.8312
TELES PIRES;2018-03-05;0.0;0.0;0.0
BELO MONTE;2018-03-06;27.275;20.575;75.4354
IGUACU;2018-03-06;9968.53;7648.17;76.7231
ITAIPU;2018-03-06;0.0;0.0;0.0
MADEIRA;2018-03-06;316.575;266.859;84.2957
MANAUS-AMAPA;2018-03-06;776.495;103.513;13.3308
NORDESTE;2018-03-06;51602.071;14318.668;27.7482
NORTE;2018-03-06;14361.117;9271.393;64.559
PARANA;2018-03-06;140228.485;54249.468;38.6865
PARANAPANEMA;2018-03-06;11833.214;9514.535;80.4053
SUDESTE;2018-03-06;50313.666;12801.145;25.4427
SUL;2018-03-06;9447.43;5974.188;63.2361
TELES PIRES;2018-03-06;0.0;0.0;0.0
BELO MONTE;2018-03-07;27.275;21.229;77.8332
IGUACU;2018-03-07;9968.53;7568.445;75.9234
ITAIPU;2018-03-07;0.0;0.0;0.0
MADEIRA;2018-03-07;316.575;267.536;84.5095
MANAUS-AMAPA;2018-03-07;776.495;102.3;13.1746
NORDESTE;2018-03-07;51602.071;14483.773;28.0682
NORTE;2018-03-07;14361.117;9254.664;64.4425
PARANA;2018-03-07;140228.485;54529.834;38.8864
PARANAPANEMA;2018-03-07;11833.214;9490.2;80.1997
SUDESTE;2018-03-07;50313.666;12839.06;25.518
SUL;2018-03-07;9447.43;5919.421;62.6564
TELES PIRES;2018-03-07;0.0;0.0;0.0
BELO MONTE;2018-03-08;27.275;21.954;80.4913
IGUACU;2018-03-08;9968.53;7493.293;75.1695
ITAIPU;2018-03-08;0.0;0.0;0.0
MADEIRA;2018-03-08;316.575;269.682;85.1874
MANAUS-AMAPA;2018-03-08;776.495;101.087;13.0184
NORDESTE;2018-03-08;51602.071;14739.89;28.5645
NORTE;2018-03-08;14361.117;9311.422;64.8377
PARANA;2018-03-08;140228.485;54851.111;39.1155
PARANAPANEMA;2018-03-08;11833.214;9464.555;79.983
SUDESTE;2018-03-08;50313.666;12941.802;25.7222
SUL;2018-03-08;9447.43;5858.67;62.0134
TELES PIRES;2018-03-08;0.0;0.0;0.0
BELO MONTE;2018-03-09;27.275;22.877;83.8753
IGUACU;2018-03-09;9968.53;7427.137;74.5058
ITAIPU;2018-03-09;0.0;0.0;0.0
MADEIRA;2018-03-09;316.575;272.594;86.1072
MANAUS-AMAPA;2018-03-09;776.495;98.735;12.7155
NORDESTE;2018-03-09;51602.071;14964.42;28.9997
NORTE;2018-03-09;14361.117;9368.98;65.2385
PARANA;2018-03-09;140228.485;55165.827;39.34
PARANAPANEMA;2018-03-09;11833.214;9439.879;79.7744
SUDESTE;2018-03-09;50313.666;13052.161;25.9416
SUL;2018-03-09;9447.43;5798.096;61.3722
TELES PIRES;2018-03-09;0.0;0.0;0.0
BELO MONTE;2018-03-10;27.275;23.63;86.6361
IGUACU;2018-03-10;9968.53;7397.441;74.2079
ITAIPU;2018-03-10;0.0;0.0;0.0
MADEIRA;2018-03-10;316.575;276.896;87.4662
MANAUS-AMAPA;2018-03-10;776.495;98.735;12.7155
NORDESTE;2018-03-10;51602.071;15166.273;29.3908
NORTE;2018-03-10;14361.117;9422.013;65.6078
PARANA;2018-03-10;140228.485;55741.745;39.7507
PARANAPANEMA;2018-03-10;11833.214;9419.89;79.6055
SUDESTE;2018-03-10;50313.666;13189.025;26.2136
SUL;2018-03-10;9447.43;5755.477;60.9211
TELES PIRES;2018-03-10;0.0;0.0;0.0
BELO MONTE;2018-03-11;27.275;24.394;89.4372
IGUACU;2018-03-11;9968.53;7394.113;74.1746
ITAIPU;2018-03-11;0.0;0.0;0.0
MADEIRA;2018-03-11;316.575;278.342;87.9229
MANAUS-AMAPA;2018-03-11;776.495;97.595;12.5687
NORDESTE;2018-03-11;51602.071;15476.517;29.992
NORTE;2018-03-11;14361.117;9481.468;66.0218
PARANA;2018-03-11;140228.485;56312.871;40.1579
PARANAPANEMA;2018-03-11;11833.214;9401.708;79.4519
SUDESTE;2018-03-11;50313.666;13285.329;26.405
SUL;2018-03-11;9447.43;5748.675;60.8491
TELES PIRES;2018-03-11;0.0;0.0;0.0
BELO MONTE;2018-03-12;27.275;25.234;92.517
IGUACU;2018-03-12;9968.53;7347.167;73.7036
ITAIPU;2018-03-12;0.0;0.0;0.0
MADEIRA;2018-03-12;316.575;277.24;87.5748
MANAUS-AMAPA;2018-03-12;776.495;95.175;12.257
NORDESTE;2018-03-12;51602.071;15804.883;30.6284
NORTE;2018-03-12;14361.117;9491.909;66.0945
PARANA;2018-03-12;140228.485;56582.661;40.3503
PARANAPANEMA;2018-03-12;11833.214;9365.289;79.1441
SUDESTE;2018-03-12;50313.666;13388.86;26.6108
SUL;2018-03-12;9447.43;5685.594;60.1814
TELES PIRES;2018-03-12;0.0;0.0;0.0
BELO MONTE;2018-03-13;27.275;26.017;95.3877
IGUACU;2018-03-13;9968.53;7273.505;72.9647
ITAIPU;2018-03-13;0.0;0.0;0.0
MADEIRA;2018-03-13;316.575;275.778;87.113
MANAUS-AMAPA;2018-03-13;776.495;95.175;12.257
NORDESTE;2018-03-13;51602.071;16057.952;31.1188
NORTE;2018-03-13;14361.117;9533.089;66.3813
PARANA;2018-03-13;140228.485;56810.261;40.5126
PARANAPANEMA;2018-03-13;11833.214;9326.112;78.813
SUDESTE;2018-03-13;50313.666;13481.689;26.7953
SUL;2018-03-13;9447.43;5619.609;59.4829
TELES PIRES;2018-03-13;0.0;0.0;0.0
BELO MONTE;2018-03-14;27.275;26.875;98.5335
IGUACU;2018-03-14;9968.53;7207.207;72.2996
ITAIPU;2018-03-14;0.0;0.0;0.0
MADEIRA;2018-03-14;316.575;274.492;86.7068
MANAUS-AMAPA;2018-03-14;776.495;94.037;12.1104
NORDESTE;2018-03-14;51602.071;16178.882;31.3532
NORTE;2018-03-14;14361.117;9609.095;66.9105
PARANA;2018-03-14;140228.485;56947.665;40.6106
PARANAPANEMA;2018-03-14;11833.214;9285.203;78.4673
SUDESTE;2018-03-14;50313.666;13592.172;27.0149
SUL;2018-03-14;9447.43;5559.256;58.8441
TELES PIRES;2018-03-14;0.0;0.0;0.0
BELO MONTE;2018-03-15;27.275;27.275;100.0
IGUACU;2018-03-15;9968.53;7166.364;71.8899
ITAIPU;2018-03-15;0.0;0.0;0.0
MADEIRA;2018-03-15;316.575;273.963;86.5397
MANAUS-AMAPA;2018-03-15;776.495;92.828;11.9547
NORDESTE;2018-03-15;51602.071;16273.418;31.5364
NORTE;2018-03-15;14361.117;9617.157;66.9666
PARANA;2018-03-15;140228.485;57125.434;40.7374
PARANAPANEMA;2018-03-15;11833.214;9258.695;78.2433
SUDESTE;2018-03-15;50313.666;13690.179;27.2097
SUL;2018-03-15;9447.43;5525.045;58.482
TELES PIRES;2018-03-15;0.0;0.0;0.0
BELO MONTE;2018-03-16;27.275;27.409;100.4913
IGUACU;2018-03-16;9968.53;7147.364;71.6993
ITAIPU;2018-03-16;0.0;0.0;0.0
MADEIRA;2018-03-16;316.575;276.337;87.2896
MANAUS-AMAPA;2018-03-16;776.495;90.484;11.6529
NORDESTE;2018-03-16;51602.071;16385.559;31.7537
NORTE;2018-03-16;14361.117;9589.925;66.777
PARANA;2018-03-16;140228.485;57206.164;40.795
PARANAPANEMA;2018-03-16;11833.214;9249.464;78.1653
SUDESTE;2018-03-16;50313.666;13779.388;27.387
SUL;2018-03-16;9447.43;5506.31;58.2837
TELES PIRES;2018-03-16;0.0;0.0;0.0
BELO MONTE;2018-03-17;27.275;27.476;100.7369
IGUACU;2018-03-17;9968.53;7103.094;71.2552
ITAIPU;2018-03-17;0.0;0.0;0.0
MADEIRA;2018-03-17;316.575;276.547;87.3559
MANAUS-AMAPA;2018-03-17;776.495;90.484;11.6529
NORDESTE;2018-03-17;51602.071;16494.897;31.9656
NORTE;2018-03-17;14361.117;9610.702;66.9217
PARANA;2018-03-17;140228.485;57702.271;41.1488
PARANAPANEMA;2018-03-17;11833.214;9279.503;78.4191
SUDESTE;2018-03-17;50313.666;13863.048;27.5532
SUL;2018-03-17;9447.43;5494.686;58.1606
TELES PIRES;2018-03-17;0.0;0.0;0.0
BELO MONTE;2018-03-18;27.275;27.609;101.2246
IGUACU;2018-03-18;9968.53;7112.807;71.3526
ITAIPU;2018-03-18;0.0;0.0;0.0
MADEIRA;2018-03-18;316.575;277.83;87.7612
MANAUS-AMAPA;2018-03-18;776.495;89.348;11.5066
NORDESTE;2018-03-18;51602.071;16698.216;32.3596
NORTE;2018-03-18;14361.117;9670.901;67.3409
PARANA;2018-03-18;140228.485;58100.264;41.4326
PARANAPANEMA;2018-03-18;11833.214;9309.96;78.6765
SUDESTE;2018-03-18;50313.666;13940.637;27.7075
SUL;2018-03-18;9447.43;5492.644;58.139
TELES PIRES;2018-03-18;0.0;0.0;0.0
BELO MONTE;2018-03-19;27.275;27.409;100.4913
IGUACU;2018-03-19;9968.53;7058.373;70.8066
ITAIPU;2018-03-19;0.0;0.0;0.0
MADEIRA;2018-03-19;316.575;278.989;88.1273
MANAUS-AMAPA;2018-03-19;776.495;87.007;11.2051
NORDESTE;2018-03-19;51602.071;16846.679;32.6473
NORTE;2018-03-19;14361.117;9662.621;67.2832
PARANA;2018-03-19;140228.485;58124.883;41.4501
PARANAPANEMA;2018-03-19;11833.214;9290.695;78.5137
SUDESTE;2018-03-19;50313.666;13990.209;27.806
SUL;2018-03-19;9447.43;5433.09;57.5087
TELES PIRES;2018-03-19;0.0;0.0;0.0
BELO MONTE;2018-03-20;27.275;27.476;100.7369
IGUACU;2018-03-20;9968.53;7020.331;70.4249
ITAIPU;2018-03-20;0.0;0.0;0.0
MADEIRA;2018-03-20;316.575;280.03;88.4561
MANAUS-AMAPA;2018-03-20;776.495;87.007;11.2051
NORDESTE;2018-03-20;51602.071;17016.709;32.9768
NORTE;2018-03-20;14361.117;9651.026;67.2025
PARANA;2018-03-20;140228.485;58248.654;41.5384
PARANAPANEMA;2018-03-20;11833.214;9288.488;78.4951
SUDESTE;2018-03-20;50313.666;14061.085;27.9469
SUL;2018-03-20;9447.43;5381.569;56.9633
TELES PIRES;2018-03-20;0.0;0.0;0.0
BELO MONTE;2018-03-21;27.275;27.744;101.7195
IGUACU;2018-03-21;9968.53;7012.575;70.3471
ITAIPU;2018-03-21;0.0;0.0;0.0
MADEIRA;2018-03-21;316.575;280.789;88.6959
MANAUS-AMAPA;2018-03-21;776.495;85.802;11.0499
NORDESTE;2018-03-21;51602.071;17165.016;33.2642
NORTE;2018-03-21;14361.117;9699.448;67.5396
PARANA;2018-03-21;140228.485;58420.072;41.6606
PARANAPANEMA;2018-03-21;11833.214;9280.7;78.4292
SUDESTE;2018-03-21;50313.666;14176.032;28.1753
SUL;2018-03-21;9447.43;5354.221;56.6738
TELES PIRES;2018-03-21;0.0;0.0;0.0
BELO MONTE;2018-03-22;27.275;27.811;101.9652
IGUACU;2018-03-22;9968.53;6988.462;70.1052
ITAIPU;2018-03-22;0.0;0.0;0.0
MADEIRA;2018-03-22;316.575;282.101;89.1103
MANAUS-AMAPA;2018-03-22;776.495;83.535;10.758
NORDESTE;2018-03-22;51602.071;17263.723;33.4555
NORTE;2018-03-22;14361.117;9707.032;67.5925
PARANA;2018-03-22;140228.485;58581.912;41.776
PARANAPANEMA;2018-03-22;11833.214;9293.063;78.5337
SUDESTE;2018-03-22;50313.666;14264.447;28.351
SUL;2018-03-22;9447.43;5330.959;56.4276
TELES PIRES;2018-03-22;0.0;0.0;0.0
BELO MONTE;2018-03-23;27.275;27.945;102.4565
IGUACU;2018-03-23;9968.53;6957.935;69.799
ITAIPU;2018-03-23;0.0;0.0;0.0
MADEIRA;2018-03-23;316.575;283.107;89.4281
MANAUS-AMAPA;2018-03-23;776.495;82.332;10.603
NORDESTE;2018-03-23;51602.071;17379.325;33.6795
NORTE;2018-03-23;14361.117;9741.159;67.8301
PARANA;2018-03-23;140228.485;58751.542;41.897
PARANAPANEMA;2018-03-23;11833.214;9310.506;78.6811
SUDESTE;2018-03-23;50313.666;14353.001;28.527
SUL;2018-03-23;9447.43;5316.39;56.2734
TELES PIRES;2018-03-23;0.0;0.0;0.0
BELO MONTE;2018-03-24;27.275;27.878;102.2108
IGUACU;2018-03-24;9968.53;6944.082;69.66
ITAIPU;2018-03-24;0.0;0.0;0.0
MADEIRA;2018-03-24;316.575;286.295;90.4351
MANAUS-AMAPA;2018-03-24;776.495;81.2;10.4572
NORDESTE;2018-03-24;51602.071;17507.452;33.9278
NORTE;2018-03-24;14361.117;9779.034;68.0938
